stop_id,stop_code,stop_descr,stop_desr_matrix,stop_street,stoptyp_code,dimos,perioxi,stop_url
770010,770010,2η ΠΛ. ΕΛ. ΒΕΝΙΖΕΛΟΥ,2nd PL. EL. BENIZELOY,ΠΛ.ΕΛ.ΒΕΝΙΖΕΛΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770010
770011,770011,ΚΑΛΒΟΥ,KALBOY,ΔΙΑΜΑΝΤΙΔΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770011
770012,770012,ΠΛ. ΕΛΕΥΘΕΡΙΑΣ,PL. ELEYTHERIAS,ΛΥΤΡΑ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770012
770013,770013,ΣΧΟΛΕΙΟ,SXOLEIO,ΛΥΤΡΑ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770013
770014,770014,ΠΛ. ΣΟΛΩΜΟΥ,PL. SOLOMOY,ΠΛ.ΣΟΛΩΜΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770014
770015,770015,ΒΑΛΑΩΡΙΤΟΥ,BALAORITOY,ΒΑΛΑΩΡΙΤΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770015
770016,770016,ΑΓ. ΔΗΜΗΤΡΙΟΣ,AG. DHMHTRIOS,ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770016
770017,770017,ΠΑΛ.ΑΓΟΡΑ,PAL.AGORA,ΚΟΝΤΟΛΕΟΝΤΟΣ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770017
770019,770019,ΣΚΑΛΑΚΙΑ,SKALAKIA,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770019
770020,770020,ΝΤΑΛΙΑ,NTALIA,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770020
770021,770021,ΚΑΤΕΧΑΚΗ,KATEXAKH,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770021
770022,770022,8η ΨΥΧΙΚΟΥ,8th PSYXIKOY,ΔΑΦΝΗΣ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770022
770023,770023,9η ΨΥΧΙΚΟΥ,9th PSYXIKOY,ΔΑΦΝΗΣ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770023
770024,770024,ΑΦΕΤΗΡΙΑ 651,AFETHRIA 651,ΠΛ.ΠΙΝΔΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770024
770025,770025,ΝΕΑ ΑΓΟΡΑ,NEA AGORA,ΓΡΑΜΜΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770025
770026,770026,8η ΨΥΧΙΚΟΥ,8th PSYXIKOY,ΔΑΦΝΗΣ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770026
770027,770027,ΚΟΛΛΕΓΙΟ,KOLLEGIO,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770027
770028,770028,ΑΡΣΑΚΕΙΟ,ARSAKEIO,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770028
770029,770029,1η ΑΓ. ΒΑΡΒΑΡΑΣ,1st AG. BARBARAS,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770029
770030,770030,ΦΑΡΟΣ,FAROS,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770030
770039,770039,ΠΛ. ΠΙΝΔΟΥ,PL. PINDOY,ΠΛΑΤ.ΠΙΝΔΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770039
770040,770040,ΜΑΖΑΡΑΚΗ,MAZARAKH,25ης ΜΑΡΤΙΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770040
770041,770041,ΛΗΤΩ,LHTO,ΒΑΣ.ΠΑΥΛΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_770041
770042,770042,ΑΜΑΡΥΛΛΙΔΟΣ,AMARYLLIDOS,ΒΑΣ.ΠΑΥΛΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770042
770043,770043,ΚΑΛΛΑΡΗ,KALLARH,ΠΑΠΑΝΑΣΤΑΣΙΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770043
770045,770045,ΑΡΣΑΚΕΙΟ,ARSAKEIO,ΕΘΝΑΡΧΟΥ ΜΑΚΑΡΙΟΥ,ΣΤΑΣΗ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,Δ. ΕΝ.  ΨΥΧΙΚΟΥ,http://telematics.oasa.gr/#stationInfo_770045
780001,780001,ΣΤΡΟΦΗ ΑΝΘΟΥΣΑΣ,STROFH ANTHOYSAS,ΛΕΩΦ. ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΠΑΛΛΗΝΗΣ,http://telematics.oasa.gr/#stationInfo_780001
780002,780002,ΑΛ. ΣΤΕΦΑΝΟΠΟΥΛΟΣ,AL. STEFANOPOYLOS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780002
780004,780004,4η ΑΝΘΟΥΣΑΣ,4th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780004
780005,780005,5η ΜΟΝΑΣΤΗΡΙ,5th MONASTHRI,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780005
780006,780006,6η ΑΝΘΟΥΣΑΣ,6th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780006
780007,780007,7η ΑΝΘΟΥΣΑΣ,7th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780007
780008,780008,ΦΑΜΑΡ,FAMAR,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780008
780009,780009,9η ΑΝΘΟΥΣΑΣ,9th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780009
780010,780010,10η ΑΝΘΟΥΣΑΣ,10th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780010
780011,780011,11η ΑΝΘΟΥΣΑΣ,11th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780011
780012,780012,ΑΜΑΞΟΣΤΑΣΙΟ(ΤΕΡΜΑ),AMAXOSTASIO(TERMA),ΕΝΤΟΣ ΑΜΑΞ/ΣΙΟΥ ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780012
780013,780013,1η ΑΝΘΟΥΣΑΣ,1st ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780013
780014,780014,9η ΑΝΘΟΥΣΑΣ,9th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780014
780015,780015,3η ΑΝΘΟΥΣΑΣ,3rd ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780015
780016,780016,8η ΑΝΘΟΥΣΑΣ,8th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780016
780017,780017,7η ΑΝΘΟΥΣΑΣ,7th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780017
780018,780018,2η ΑΝΘΟΥΣΑΣ,2nd ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780018
780020,780020,4η ΑΝΘΟΥΣΑΣ,4th ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780020
780021,780021,3η ΑΝΘΟΥΣΑΣ,3rd ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780021
780022,780022,2η ΑΝΘΟΥΣΑΣ,2nd ANTHOYSAS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780022
780023,780023,ΑΛ. ΣΤΕΦΑΝΟΠΟΥΛΟΣ,AL. STEFANOPOYLOS,ΛΕΩΦ.ΑΝΘΟΥΣΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΠΑΛΛΗΝΗΣ,Δ. ΕΝ.  ΑΝΘΟΥΣΑΣ,http://telematics.oasa.gr/#stationInfo_780023
